plant	rep	VARIANTS/KB
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.5
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.5
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.7
Cherry	Cherry_1	0.6
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.9
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.9
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.5
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.9
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.5
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.9
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.5
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.6
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.8
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.5
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.6
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.5
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.5
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.5
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.5
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.6
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.5
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0
Cherry	Cherry_1	0.5
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.7
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.6
Cherry	Cherry_1	0
Cherry	Cherry_1	0.5
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.7
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.8
Cherry	Cherry_1	0
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.5
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.5
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.6
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.7
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.5
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.5
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.8
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.9
Cherry	Cherry_1	0.9
Cherry	Cherry_1	0.8
Cherry	Cherry_1	0.9
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.5
Cherry	Cherry_1	0.7
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	2.7
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.5
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.6
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.6
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.7
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.6
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.7
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.6
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	1.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.9
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.6
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.4
Cherry	Cherry_1	0.5
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.5
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0
Cherry	Cherry_1	0.5
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.3
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0.2
Cherry	Cherry_1	0
Cherry	Cherry_1	0.1
Cherry	Cherry_1	0.3
